exchange,code,name,listed_from,listed_to_exclusive,list_evidence_class,delist_evidence_class
SSE,603987,康德莱,2016-11-21,,RETROSPECTIVE_PRIMARY,
SSE,603988,中电电机,2014-11-04,,RETROSPECTIVE_PRIMARY,
SSE,603989,艾华集团,2015-05-15,,RETROSPECTIVE_PRIMARY,
SSE,603990,麦迪科技,2016-12-08,,RETROSPECTIVE_PRIMARY,
SSE,603991,领先股份,2017-03-08,,RETROSPECTIVE_PRIMARY,
SSE,603992,松霖科技,2019-08-26,,RETROSPECTIVE_PRIMARY,
SSE,603993,洛阳钼业,2012-10-09,,RETROSPECTIVE_PRIMARY,
SSE,603995,甬金股份,2019-12-24,,RETROSPECTIVE_PRIMARY,
SSE,603997,继峰股份,2015-03-02,,RETROSPECTIVE_PRIMARY,
SSE,603998,方盛制药,2014-12-05,,RETROSPECTIVE_PRIMARY,
SSE,603999,读者传媒,2015-12-10,,RETROSPECTIVE_PRIMARY,
SSE,605001,威奥股份,2020-05-22,,RETROSPECTIVE_PRIMARY,
SSE,605003,众望布艺,2020-09-08,,RETROSPECTIVE_PRIMARY,
SSE,605005,合兴股份,2021-01-19,,RETROSPECTIVE_PRIMARY,
SSE,605006,山东玻纤,2020-09-03,,RETROSPECTIVE_PRIMARY,
SSE,605007,五洲特纸,2020-11-10,,RETROSPECTIVE_PRIMARY,
SSE,605008,长鸿高科,2020-08-21,,RETROSPECTIVE_PRIMARY,
SSE,605009,豪悦护理,2020-09-11,,RETROSPECTIVE_PRIMARY,
SSE,605011,杭州热电,2021-06-30,,RETROSPECTIVE_PRIMARY,
SSE,605016,百龙创园,2021-04-21,,RETROSPECTIVE_PRIMARY,
SSE,605018,长华集团,2020-09-29,,RETROSPECTIVE_PRIMARY,
SSE,605020,永和股份,2021-07-09,,RETROSPECTIVE_PRIMARY,
SSE,605028,世茂能源,2021-07-12,,RETROSPECTIVE_PRIMARY,
SSE,605033,美邦股份,2021-09-16,,RETROSPECTIVE_PRIMARY,
SSE,605050,福然德,2020-09-24,,RETROSPECTIVE_PRIMARY,
SSE,605055,迎丰股份,2021-01-29,,RETROSPECTIVE_PRIMARY,
SSE,605056,咸亨国际,2021-07-20,,RETROSPECTIVE_PRIMARY,
SSE,605058,澳弘电子,2020-10-21,,RETROSPECTIVE_PRIMARY,
SSE,605060,联德股份,2021-03-01,,RETROSPECTIVE_PRIMARY,
SSE,605066,天正电气,2020-08-07,,RETROSPECTIVE_PRIMARY,
SSE,605068,明新旭腾,2020-11-23,,RETROSPECTIVE_PRIMARY,
SSE,605069,正和生态,2021-08-16,,RETROSPECTIVE_PRIMARY,
SSE,605077,华康股份,2021-02-09,,RETROSPECTIVE_PRIMARY,
SSE,605080,浙江自然,2021-05-06,,RETROSPECTIVE_PRIMARY,
SSE,605086,龙高股份,2021-04-16,,RETROSPECTIVE_PRIMARY,
SSE,605088,冠盛股份,2020-08-17,,RETROSPECTIVE_PRIMARY,
SSE,605089,味知香,2021-04-27,,RETROSPECTIVE_PRIMARY,
SSE,605090,九丰能源,2021-05-25,,RETROSPECTIVE_PRIMARY,
SSE,605098,行动教育,2021-04-21,,RETROSPECTIVE_PRIMARY,
SSE,605099,共创草坪,2020-09-30,,RETROSPECTIVE_PRIMARY,
SSE,605100,华丰股份,2020-08-11,,RETROSPECTIVE_PRIMARY,
SSE,605108,同庆楼,2020-07-16,,RETROSPECTIVE_PRIMARY,
SSE,605111,新洁能,2020-09-28,,RETROSPECTIVE_PRIMARY,
SSE,605116,奥锐特,2020-09-21,,RETROSPECTIVE_PRIMARY,
SSE,605117,德业股份,2021-04-20,,RETROSPECTIVE_PRIMARY,
SSE,605118,力鼎光电,2020-07-30,,RETROSPECTIVE_PRIMARY,
SSE,605122,四方新材,2021-03-10,,RETROSPECTIVE_PRIMARY,
SSE,605123,派克新材,2020-08-25,,RETROSPECTIVE_PRIMARY,
SSE,605128,上海沿浦,2020-09-15,,RETROSPECTIVE_PRIMARY,
SSE,605133,嵘泰股份,2021-02-24,,RETROSPECTIVE_PRIMARY,
SSE,605136,丽人丽妆,2020-09-29,,RETROSPECTIVE_PRIMARY,
SSE,605138,盛泰集团,2021-10-27,,RETROSPECTIVE_PRIMARY,
SSE,605151,西上海,2020-12-15,,RETROSPECTIVE_PRIMARY,
SSE,605155,西大门,2020-12-31,,RETROSPECTIVE_PRIMARY,
SSE,605158,华达新材,2020-08-05,,RETROSPECTIVE_PRIMARY,
SSE,605162,新中港,2021-07-07,,RETROSPECTIVE_PRIMARY,
SSE,605166,聚合顺,2020-06-18,,RETROSPECTIVE_PRIMARY,
SSE,605167,利柏特,2021-07-26,,RETROSPECTIVE_PRIMARY,
SSE,605168,三人行,2020-05-28,,RETROSPECTIVE_PRIMARY,
SSE,605169,洪通燃气,2020-10-30,,RETROSPECTIVE_PRIMARY,
SSE,605177,东亚药业,2020-11-25,,RETROSPECTIVE_PRIMARY,
SSE,605178,时空科技,2020-08-21,,RETROSPECTIVE_PRIMARY,
SSE,605179,一鸣食品,2020-12-28,,RETROSPECTIVE_PRIMARY,
SSE,605180,华生科技,2021-04-30,,RETROSPECTIVE_PRIMARY,
SSE,605183,确成股份,2020-12-07,,RETROSPECTIVE_PRIMARY,
SSE,605186,健麾信息,2020-12-22,,RETROSPECTIVE_PRIMARY,
SSE,605188,国光连锁,2020-07-28,,RETROSPECTIVE_PRIMARY,
SSE,605189,富春染织,2021-05-28,,RETROSPECTIVE_PRIMARY,
SSE,605196,华通线缆,2021-05-11,,RETROSPECTIVE_PRIMARY,
SSE,605198,安德利,2020-09-18,,RETROSPECTIVE_PRIMARY,
SSE,605199,ST葫芦娃,2020-07-10,,RETROSPECTIVE_PRIMARY,
SSE,605208,永茂泰,2021-03-08,,RETROSPECTIVE_PRIMARY,
SSE,605218,伟时电子,2020-09-28,,RETROSPECTIVE_PRIMARY,
SSE,605222,起帆电缆,2020-07-31,,RETROSPECTIVE_PRIMARY,
SSE,605228,神通科技,2021-01-20,,RETROSPECTIVE_PRIMARY,
SSE,605255,天普股份,2020-08-25,,RETROSPECTIVE_PRIMARY,
SSE,605258,协和电子,2020-12-03,,RETROSPECTIVE_PRIMARY,
SSE,605259,绿田机械,2021-06-15,,RETROSPECTIVE_PRIMARY,
SSE,605266,健之佳,2020-12-01,,RETROSPECTIVE_PRIMARY,
SSE,605268,王力安防,2021-02-24,,RETROSPECTIVE_PRIMARY,
SSE,605277,新亚电子,2021-01-06,,RETROSPECTIVE_PRIMARY,
SSE,605286,同力天启,2021-03-22,,RETROSPECTIVE_PRIMARY,
SSE,605287,德才股份,2021-07-06,,RETROSPECTIVE_PRIMARY,
SSE,605288,凯迪股份,2020-06-01,,RETROSPECTIVE_PRIMARY,
SSE,605289,罗曼股份,2021-04-26,,RETROSPECTIVE_PRIMARY,
SSE,605296,神农集团,2021-05-28,,RETROSPECTIVE_PRIMARY,
SSE,605298,必得科技,2021-03-01,,RETROSPECTIVE_PRIMARY,
SSE,605299,舒华体育,2020-12-15,,RETROSPECTIVE_PRIMARY,
SSE,605300,佳禾食品,2021-04-30,,RETROSPECTIVE_PRIMARY,
SSE,605303,园林股份,2021-03-01,,RETROSPECTIVE_PRIMARY,
SSE,605305,中际联合,2021-05-06,,RETROSPECTIVE_PRIMARY,
SSE,605318,法狮龙,2020-08-03,,RETROSPECTIVE_PRIMARY,
SSE,605319,无锡振华,2021-06-07,,RETROSPECTIVE_PRIMARY,
SSE,605333,沪光股份,2020-08-18,,RETROSPECTIVE_PRIMARY,
SSE,605336,*ST帅电,2020-10-19,,RETROSPECTIVE_PRIMARY,
SSE,605337,李子园,2021-02-08,,RETROSPECTIVE_PRIMARY,
SSE,605338,巴比食品,2020-10-12,,RETROSPECTIVE_PRIMARY,
SSE,605339,南侨食品,2021-05-18,,RETROSPECTIVE_PRIMARY,
SSE,605358,立昂微,2020-09-11,,RETROSPECTIVE_PRIMARY,
SSE,605365,立达信,2021-07-20,,RETROSPECTIVE_PRIMARY,
SSE,605366,宏柏新材,2020-08-12,,RETROSPECTIVE_PRIMARY,
SSE,605368,蓝天燃气,2021-01-29,,RETROSPECTIVE_PRIMARY,
SSE,605369,拱东医疗,2020-09-16,,RETROSPECTIVE_PRIMARY,
SSE,605376,博迁新材,2020-12-08,,RETROSPECTIVE_PRIMARY,
SSE,605377,华旺科技,2020-12-28,,RETROSPECTIVE_PRIMARY,
SSE,605378,野马电池,2021-04-12,,RETROSPECTIVE_PRIMARY,
SSE,605388,均瑶健康,2020-08-18,,RETROSPECTIVE_PRIMARY,
SSE,605389,长龄液压,2021-03-22,,RETROSPECTIVE_PRIMARY,
SSE,605398,新炬网络,2021-01-21,,RETROSPECTIVE_PRIMARY,
SSE,605399,晨光新材,2020-08-04,,RETROSPECTIVE_PRIMARY,
SSE,605488,福莱新材,2021-05-13,,RETROSPECTIVE_PRIMARY,
SSE,605499,东鹏饮料,2021-05-27,,RETROSPECTIVE_PRIMARY,
SSE,605500,森林包装,2020-12-22,,RETROSPECTIVE_PRIMARY,
SSE,605507,国邦医药,2021-08-02,,RETROSPECTIVE_PRIMARY,
SSE,605555,德昌股份,2021-10-21,,RETROSPECTIVE_PRIMARY,
SSE,605566,福莱蒽特,2021-10-25,,RETROSPECTIVE_PRIMARY,
SSE,605567,春雪食品,2021-10-13,,RETROSPECTIVE_PRIMARY,
SSE,605577,龙版传媒,2021-08-24,,RETROSPECTIVE_PRIMARY,
SSE,605580,恒盛能源,2021-08-19,,RETROSPECTIVE_PRIMARY,
SSE,605588,冠石科技,2021-08-12,,RETROSPECTIVE_PRIMARY,
SSE,605589,圣泉集团,2021-08-10,,RETROSPECTIVE_PRIMARY,
SSE,605598,上海港湾,2021-09-17,,RETROSPECTIVE_PRIMARY,
SSE,605599,菜百股份,2021-09-09,,RETROSPECTIVE_PRIMARY,
SZSE,000001,平安银行,1991-04-03,,RETROSPECTIVE_PRIMARY,
SZSE,000002,万 科Ａ,1991-01-29,,RETROSPECTIVE_PRIMARY,
SZSE,000006,深振业Ａ,1992-04-27,,RETROSPECTIVE_PRIMARY,
SZSE,000007,全新好,1992-04-13,,RETROSPECTIVE_PRIMARY,
SZSE,000008,神州高铁,1992-05-07,,RETROSPECTIVE_PRIMARY,
SZSE,000009,中国宝安,1991-06-25,,RETROSPECTIVE_PRIMARY,
SZSE,000010,*ST美丽,1995-10-27,,RETROSPECTIVE_PRIMARY,
SZSE,000011,深物业A,1992-03-30,,RETROSPECTIVE_PRIMARY,
SZSE,000012,南 玻Ａ,1992-02-28,,RETROSPECTIVE_PRIMARY,
SZSE,000014,沙河股份,1992-06-02,,RETROSPECTIVE_PRIMARY,
SZSE,000016,*ST康佳A,1992-03-27,,RETROSPECTIVE_PRIMARY,
SZSE,000017,深中华A,1992-03-31,,RETROSPECTIVE_PRIMARY,
SZSE,000019,深粮控股,1992-10-12,,RETROSPECTIVE_PRIMARY,
SZSE,000020,深华发Ａ,1992-04-28,,RETROSPECTIVE_PRIMARY,
SZSE,000021,深科技,1994-02-02,,RETROSPECTIVE_PRIMARY,
SZSE,000025,特 力Ａ,1993-06-21,,RETROSPECTIVE_PRIMARY,
SZSE,000026,飞亚达,1993-06-03,,RETROSPECTIVE_PRIMARY,
SZSE,000027,深圳能源,1993-09-03,,RETROSPECTIVE_PRIMARY,
SZSE,000028,国药一致,1993-08-09,,RETROSPECTIVE_PRIMARY,
SZSE,000029,深深房Ａ,1993-09-15,,RETROSPECTIVE_PRIMARY,
SZSE,000030,富奥股份,1993-09-29,,RETROSPECTIVE_PRIMARY,
SZSE,000031,大悦城,1993-10-08,,RETROSPECTIVE_PRIMARY,
SZSE,000032,深桑达Ａ,1993-10-28,,RETROSPECTIVE_PRIMARY,
SZSE,000034,神州数码,1994-05-09,,RETROSPECTIVE_PRIMARY,
SZSE,000035,中国天楹,1994-04-08,,RETROSPECTIVE_PRIMARY,
SZSE,000036,华联控股,1994-06-17,,RETROSPECTIVE_PRIMARY,
SZSE,000037,深南电A,1994-07-01,,RETROSPECTIVE_PRIMARY,
SZSE,000039,中集集团,1994-04-08,,RETROSPECTIVE_PRIMARY,
SZSE,000042,中洲控股,1994-09-21,,RETROSPECTIVE_PRIMARY,
SZSE,000045,深纺织Ａ,1994-08-15,,RETROSPECTIVE_PRIMARY,
SZSE,000048,京基智农,1994-11-01,,RETROSPECTIVE_PRIMARY,
SZSE,000049,德赛电池,1995-03-20,,RETROSPECTIVE_PRIMARY,
SZSE,000050,深天马Ａ,1995-03-15,,RETROSPECTIVE_PRIMARY,
SZSE,000055,方大集团,1996-04-15,,RETROSPECTIVE_PRIMARY,
SZSE,000056,*ST皇庭,1996-07-08,,RETROSPECTIVE_PRIMARY,
SZSE,000058,深 赛 格,1996-12-26,,RETROSPECTIVE_PRIMARY,
SZSE,000059,华锦股份,1997-01-30,,RETROSPECTIVE_PRIMARY,
SZSE,000060,中金岭南,1997-01-23,,RETROSPECTIVE_PRIMARY,
SZSE,000061,农 产 品,1997-01-10,,RETROSPECTIVE_PRIMARY,
SZSE,000062,深圳华强,1997-01-30,,RETROSPECTIVE_PRIMARY,
SZSE,000063,中兴通讯,1997-11-18,,RETROSPECTIVE_PRIMARY,
SZSE,000065,北方国际,1998-06-05,,RETROSPECTIVE_PRIMARY,
SZSE,000066,中国长城,1997-06-26,,RETROSPECTIVE_PRIMARY,
SZSE,000068,华控赛格,1997-06-11,,RETROSPECTIVE_PRIMARY,
SZSE,000069,华侨城Ａ,1997-09-10,,RETROSPECTIVE_PRIMARY,
SZSE,000070,特发信息,2000-05-11,,RETROSPECTIVE_PRIMARY,
SZSE,000078,ST海王,1998-12-18,,RETROSPECTIVE_PRIMARY,
SZSE,000088,盐 田 港,1997-07-28,,RETROSPECTIVE_PRIMARY,
SZSE,000089,深圳机场,1998-04-20,,RETROSPECTIVE_PRIMARY,
SZSE,000090,天健集团,1999-07-21,,RETROSPECTIVE_PRIMARY,
SZSE,000096,广聚能源,2000-07-24,,RETROSPECTIVE_PRIMARY,
SZSE,000099,中信海直,2000-07-31,,RETROSPECTIVE_PRIMARY,
SZSE,000100,TCL科技,2004-01-30,,RETROSPECTIVE_PRIMARY,
SZSE,000151,中成股份,2000-09-06,,RETROSPECTIVE_PRIMARY,
SZSE,000153,丰原药业,2000-09-20,,RETROSPECTIVE_PRIMARY,
SZSE,000155,川能动力,2000-09-26,,RETROSPECTIVE_PRIMARY,
SZSE,000156,华数传媒,2000-09-06,,RETROSPECTIVE_PRIMARY,
SZSE,000157,中联重科,2000-10-12,,RETROSPECTIVE_PRIMARY,
SZSE,000158,常山北明,2000-07-24,,RETROSPECTIVE_PRIMARY,
SZSE,000159,国际实业,2000-09-26,,RETROSPECTIVE_PRIMARY,
SZSE,000166,申万宏源,2015-01-26,,RETROSPECTIVE_PRIMARY,
SZSE,000301,东方盛虹,2000-05-29,,RETROSPECTIVE_PRIMARY,
SZSE,000333,美的集团,2013-09-18,,RETROSPECTIVE_PRIMARY,
SZSE,000338,潍柴动力,2007-04-30,,RETROSPECTIVE_PRIMARY,
SZSE,000400,许继电气,1997-04-18,,RETROSPECTIVE_PRIMARY,
SZSE,000401,金隅冀东,1996-06-14,,RETROSPECTIVE_PRIMARY,
SZSE,000402,金 融 街,1996-06-26,,RETROSPECTIVE_PRIMARY,
SZSE,000403,派林生物,1996-06-28,,RETROSPECTIVE_PRIMARY,
SZSE,000404,长虹华意,1996-06-19,,RETROSPECTIVE_PRIMARY,
SZSE,000407,胜利股份,1996-07-03,,RETROSPECTIVE_PRIMARY,
SZSE,000408,藏格矿业,1996-06-28,,RETROSPECTIVE_PRIMARY,
SZSE,000409,云鼎科技,1996-06-27,,RETROSPECTIVE_PRIMARY,
SZSE,000410,沈阳机床,1996-07-18,,RETROSPECTIVE_PRIMARY,
SZSE,000411,英特集团,1996-07-16,,RETROSPECTIVE_PRIMARY,
SZSE,000415,渤海租赁,1996-07-16,,RETROSPECTIVE_PRIMARY,
SZSE,000417,合百集团,1996-08-12,,RETROSPECTIVE_PRIMARY,
SZSE,000419,通程控股,1996-08-16,,RETROSPECTIVE_PRIMARY,
SZSE,000420,吉林化纤,1996-08-02,,RETROSPECTIVE_PRIMARY,
SZSE,000421,南京公用,1996-08-06,,RETROSPECTIVE_PRIMARY,
SZSE,000422,湖北宜化,1996-08-15,,RETROSPECTIVE_PRIMARY,
SZSE,000423,东阿阿胶,1996-07-29,,RETROSPECTIVE_PRIMARY,
SZSE,000425,徐工机械,1996-08-28,,RETROSPECTIVE_PRIMARY,
SZSE,000426,兴业银锡,1996-08-28,,RETROSPECTIVE_PRIMARY,
SZSE,000428,华天酒店,1996-08-08,,RETROSPECTIVE_PRIMARY,
SZSE,000429,粤高速Ａ,1998-02-20,,RETROSPECTIVE_PRIMARY,
SZSE,000430,张家界,1996-08-29,,RETROSPECTIVE_PRIMARY,
SZSE,000488,ST晨鸣,2000-11-20,,RETROSPECTIVE_PRIMARY,
SZSE,000498,山东路桥,1997-06-09,,RETROSPECTIVE_PRIMARY,
SZSE,000501,武商集团,1992-11-20,,RETROSPECTIVE_PRIMARY,
SZSE,000503,国新健康,1992-11-30,,RETROSPECTIVE_PRIMARY,
SZSE,000504,南华生物,1992-12-08,,RETROSPECTIVE_PRIMARY,
SZSE,000505,京粮控股,1992-12-21,,RETROSPECTIVE_PRIMARY,
SZSE,000506,招金黄金,1993-03-12,,RETROSPECTIVE_PRIMARY,
SZSE,000507,珠海港,1993-03-26,,RETROSPECTIVE_PRIMARY,
SZSE,000509,华塑控股,1993-05-07,,RETROSPECTIVE_PRIMARY,
SZSE,000510,新金路,1993-05-07,,RETROSPECTIVE_PRIMARY,
SZSE,000513,丽珠集团,1993-10-28,,RETROSPECTIVE_PRIMARY,
SZSE,000514,渝 开 发,1993-07-12,,RETROSPECTIVE_PRIMARY,
SZSE,000516,国际医学,1993-08-09,,RETROSPECTIVE_PRIMARY,
SZSE,000517,荣安地产,1993-08-06,,RETROSPECTIVE_PRIMARY,
SZSE,000518,四环生物,1993-09-08,,RETROSPECTIVE_PRIMARY,
SZSE,000519,中兵红箭,1993-10-08,,RETROSPECTIVE_PRIMARY,
SZSE,000520,凤凰航运,1993-10-25,,RETROSPECTIVE_PRIMARY,
SZSE,000521,长虹美菱,1993-10-18,,RETROSPECTIVE_PRIMARY,
SZSE,000523,红棉股份,1993-11-08,,RETROSPECTIVE_PRIMARY,
SZSE,000524,岭南控股,1993-11-18,,RETROSPECTIVE_PRIMARY,
SZSE,000525,红太阳,1993-10-28,,RETROSPECTIVE_PRIMARY,
SZSE,000526,学大教育,1993-11-01,,RETROSPECTIVE_PRIMARY,
SZSE,000528,柳 工,1993-11-18,,RETROSPECTIVE_PRIMARY,
SZSE,000529,广弘控股,1993-11-18,,RETROSPECTIVE_PRIMARY,
SZSE,000530,冰山冷热,1993-12-08,,RETROSPECTIVE_PRIMARY,
SZSE,000531,穗恒运Ａ,1994-01-06,,RETROSPECTIVE_PRIMARY,
SZSE,000532,华金资本,1994-01-03,,RETROSPECTIVE_PRIMARY,
SZSE,000533,顺钠股份,1994-01-03,,RETROSPECTIVE_PRIMARY,
SZSE,000534,万泽股份,1994-01-10,,RETROSPECTIVE_PRIMARY,
SZSE,000536,华映科技,1993-11-26,,RETROSPECTIVE_PRIMARY,
SZSE,000537,绿发电力,1993-12-10,,RETROSPECTIVE_PRIMARY,
SZSE,000538,云南白药,1993-12-15,,RETROSPECTIVE_PRIMARY,
SZSE,000539,粤电力Ａ,1993-11-26,,RETROSPECTIVE_PRIMARY,
SZSE,000541,佛山照明,1993-11-23,,RETROSPECTIVE_PRIMARY,
SZSE,000543,皖能电力,1993-12-20,,RETROSPECTIVE_PRIMARY,
SZSE,000544,中原环保,1993-12-08,,RETROSPECTIVE_PRIMARY,
SZSE,000545,金浦钛业,1993-12-15,,RETROSPECTIVE_PRIMARY,
SZSE,000546,金圆股份,1993-12-15,,RETROSPECTIVE_PRIMARY,
SZSE,000547,航天发展,1993-11-30,,RETROSPECTIVE_PRIMARY,
SZSE,000548,湖南投资,1993-12-20,,RETROSPECTIVE_PRIMARY,
SZSE,000550,江铃汽车,1993-12-01,,RETROSPECTIVE_PRIMARY,
SZSE,000551,创元科技,1994-01-06,,RETROSPECTIVE_PRIMARY,
SZSE,000552,甘肃能化,1994-01-06,,RETROSPECTIVE_PRIMARY,
SZSE,000553,安道麦A,1993-12-03,,RETROSPECTIVE_PRIMARY,
SZSE,000554,泰山石油,1993-12-15,,RETROSPECTIVE_PRIMARY,
SZSE,000555,神州信息,1994-04-08,,RETROSPECTIVE_PRIMARY,
SZSE,000557,西部创业,1994-06-17,,RETROSPECTIVE_PRIMARY,
SZSE,000558,天府文旅,1994-05-09,,RETROSPECTIVE_PRIMARY,
SZSE,000559,万向钱潮,1994-01-10,,RETROSPECTIVE_PRIMARY,
SZSE,000560,我爱我家,1994-02-02,,RETROSPECTIVE_PRIMARY,
SZSE,000561,烽火电子,1994-05-09,,RETROSPECTIVE_PRIMARY,
SZSE,000563,陕国投Ａ,1994-01-10,,RETROSPECTIVE_PRIMARY,
SZSE,000564,供销大集,1994-01-10,,RETROSPECTIVE_PRIMARY,
SZSE,000565,渝三峡Ａ,1994-04-08,,RETROSPECTIVE_PRIMARY,
SZSE,000566,海南海药,1994-05-25,,RETROSPECTIVE_PRIMARY,
SZSE,000567,海德股份,1994-05-25,,RETROSPECTIVE_PRIMARY,
SZSE,000568,泸州老窖,1994-05-09,,RETROSPECTIVE_PRIMARY,
SZSE,000570,苏常柴Ａ,1994-07-01,,RETROSPECTIVE_PRIMARY,
SZSE,000571,新大洲A,1994-05-25,,RETROSPECTIVE_PRIMARY,
SZSE,000572,海马汽车,1994-08-08,,RETROSPECTIVE_PRIMARY,
SZSE,000573,粤宏远Ａ,1994-08-15,,RETROSPECTIVE_PRIMARY,
SZSE,000576,甘化科工,1994-09-07,,RETROSPECTIVE_PRIMARY,
SZSE,000581,威孚高科,1998-09-24,,RETROSPECTIVE_PRIMARY,
SZSE,000582,北部湾港,1995-11-02,,RETROSPECTIVE_PRIMARY,
SZSE,000586,汇源通信,1995-12-20,,RETROSPECTIVE_PRIMARY,
SZSE,000589,贵州轮胎,1996-03-08,,RETROSPECTIVE_PRIMARY,
SZSE,000590,古汉医药,1996-01-19,,RETROSPECTIVE_PRIMARY,
SZSE,000591,太阳能,1996-02-08,,RETROSPECTIVE_PRIMARY,
SZSE,000592,平潭发展,1996-03-27,,RETROSPECTIVE_PRIMARY,
SZSE,000593,德龙汇能,1996-03-12,,RETROSPECTIVE_PRIMARY,
SZSE,000595,新能股份,1996-04-19,,RETROSPECTIVE_PRIMARY,
SZSE,000596,古井贡酒,1996-09-27,,RETROSPECTIVE_PRIMARY,
SZSE,000597,东北制药,1996-05-23,,RETROSPECTIVE_PRIMARY,
SZSE,000598,兴蓉环境,1996-05-29,,RETROSPECTIVE_PRIMARY,
SZSE,000599,青岛双星,1996-04-30,,RETROSPECTIVE_PRIMARY,
SZSE,000600,建投能源,1996-06-06,,RETROSPECTIVE_PRIMARY,
SZSE,000601,韶能股份,1996-08-30,,RETROSPECTIVE_PRIMARY,
SZSE,000603,盛达资源,1996-08-23,,RETROSPECTIVE_PRIMARY,
SZSE,000605,渤海股份,1996-09-13,,RETROSPECTIVE_PRIMARY,
SZSE,000607,华媒控股,1996-08-30,,RETROSPECTIVE_PRIMARY,
SZSE,000608,阳光股份,1996-09-19,,RETROSPECTIVE_PRIMARY,
SZSE,000609,*ST中迪,1996-10-10,,RETROSPECTIVE_PRIMARY,
SZSE,000610,*ST西旅,1996-09-26,,RETROSPECTIVE_PRIMARY,
SZSE,000612,焦作万方,1996-09-26,,RETROSPECTIVE_PRIMARY,
SZSE,000615,*ST美谷,1996-10-16,,RETROSPECTIVE_PRIMARY,
SZSE,000617,中油资本,1996-10-22,,RETROSPECTIVE_PRIMARY,
SZSE,000619,海螺新材,1996-10-23,,RETROSPECTIVE_PRIMARY,
SZSE,000620,盈新发展,1996-10-29,,RETROSPECTIVE_PRIMARY,
SZSE,000623,吉林敖东,1996-10-28,,RETROSPECTIVE_PRIMARY,
SZSE,000625,长安汽车,1997-06-10,,RETROSPECTIVE_PRIMARY,
SZSE,000626,远大控股,1996-11-28,,RETROSPECTIVE_PRIMARY,
SZSE,000628,高新发展,1996-11-18,,RETROSPECTIVE_PRIMARY,
SZSE,000629,钒钛股份,1996-11-15,,RETROSPECTIVE_PRIMARY,
SZSE,000630,铜陵有色,1996-11-20,,RETROSPECTIVE_PRIMARY,
SZSE,000631,顺发恒能,1996-11-22,,RETROSPECTIVE_PRIMARY,
SZSE,000632,ST三木,1996-11-21,,RETROSPECTIVE_PRIMARY,
SZSE,000633,合金投资,1996-11-12,,RETROSPECTIVE_PRIMARY,
SZSE,000635,英 力 特,1996-11-20,,RETROSPECTIVE_PRIMARY,
SZSE,000636,风华高科,1996-11-29,,RETROSPECTIVE_PRIMARY,
SZSE,000637,茂化实华,1996-11-14,,RETROSPECTIVE_PRIMARY,
SZSE,000639,ST西王,1996-11-26,,RETROSPECTIVE_PRIMARY,
SZSE,000650,仁和药业,1996-12-10,,RETROSPECTIVE_PRIMARY,
SZSE,000651,格力电器,1996-11-18,,RETROSPECTIVE_PRIMARY,
SZSE,000652,泰达股份,1996-11-28,,RETROSPECTIVE_PRIMARY,
SZSE,000655,金岭矿业,1996-11-28,,RETROSPECTIVE_PRIMARY,
SZSE,000656,金科股份,1996-11-28,,RETROSPECTIVE_PRIMARY,
SZSE,000657,中钨高新,1996-12-05,,RETROSPECTIVE_PRIMARY,
SZSE,000659,珠海中富,1996-12-03,,RETROSPECTIVE_PRIMARY,
SZSE,000661,长春高新,1996-12-18,,RETROSPECTIVE_PRIMARY,
SZSE,000663,永安林业,1996-12-06,,RETROSPECTIVE_PRIMARY,
SZSE,000665,湖北广电,1996-12-10,,RETROSPECTIVE_PRIMARY,
SZSE,000668,荣丰控股,1996-12-10,,RETROSPECTIVE_PRIMARY,
SZSE,000669,ST金鸿,1996-12-10,,RETROSPECTIVE_PRIMARY,
SZSE,000670,盈方微,1996-12-17,,RETROSPECTIVE_PRIMARY,
SZSE,000672,上峰材料,1996-12-18,,RETROSPECTIVE_PRIMARY,
SZSE,000676,智度股份,1996-12-24,,RETROSPECTIVE_PRIMARY,
SZSE,000677,ST海龙,1996-12-26,,RETROSPECTIVE_PRIMARY,
SZSE,000678,襄阳轴承,1997-01-06,,RETROSPECTIVE_PRIMARY,
SZSE,000679,大连友谊,1997-01-24,,RETROSPECTIVE_PRIMARY,
SZSE,000680,山推股份,1997-01-22,,RETROSPECTIVE_PRIMARY,
SZSE,000681,视觉中国,1997-01-21,,RETROSPECTIVE_PRIMARY,
SZSE,000682,东方电子,1997-01-21,,RETROSPECTIVE_PRIMARY,
SZSE,000683,博源化工,1997-01-31,,RETROSPECTIVE_PRIMARY,
SZSE,000685,中山公用,1997-01-23,,RETROSPECTIVE_PRIMARY,
SZSE,000686,东北证券,1997-02-27,,RETROSPECTIVE_PRIMARY,
SZSE,000688,国城矿业,1997-01-20,,RETROSPECTIVE_PRIMARY,
SZSE,000690,宝新能源,1997-01-28,,RETROSPECTIVE_PRIMARY,
SZSE,000691,亚太实业,1997-02-28,,RETROSPECTIVE_PRIMARY,
SZSE,000692,惠天热电,1997-02-27,,RETROSPECTIVE_PRIMARY,
SZSE,000695,滨海能源,1997-02-18,,RETROSPECTIVE_PRIMARY,
SZSE,000697,炼石航空,1997-03-25,,RETROSPECTIVE_PRIMARY,
SZSE,000698,ST沈化,1997-02-20,,RETROSPECTIVE_PRIMARY,
SZSE,000700,模塑科技,1997-02-28,,RETROSPECTIVE_PRIMARY,
SZSE,000701,厦门信达,1997-02-26,,RETROSPECTIVE_PRIMARY,
